银行代码,银行名称,报告期,净利润,净利润同比增长率,扣非净利润,扣非净利润同比增长率,营业总收入,营业总收入同比增长率,基本每股收益,每股净资产,每股资本公积金,每股未分配利润,每股经营现金流,销售净利率,净资产收益率,净资产收益率-摊薄,营业周期,应收账款周转天数,流动比率,速动比率,保守速动比率,产权比率,资产负债率
000001,平安银行,1989-12-31,4302.00万,False,False,False,False,False,False,2.97,False,1.46,False,False,False,29.86%,False,False,9.61,9.61,9.61,0.28,2.37%
000001,平安银行,1990-12-31,7087.50万,64.75%,False,False,False,False,False,3.51,False,1.13,False,False,False,2.43%,False,False,14.29,14.29,14.29,0.24,1.93%
000001,平安银行,1991-12-31,1.13亿,58.94%,False,False,3.35亿,False,False,5.68,2.94,1.67,False,33.66%,False,2.59%,False,False,0.43,0.43,0.43,0.13,1.77%
000001,平安银行,1992-12-31,1.72亿,52.78%,False,False,4.76亿,42.08%,False,5.15,2.95,1.63,False,36.19%,False,73.94%,False,False,0.32,0.32,0.32,0.36,2.60%
000001,平安银行,1993-06-30,1.37亿,False,False,False,2.66亿,False,False,False,False,False,False,51.58%,False,1.62%,False,False,False,False,False,False,False
000001,平安银行,1993-12-31,2.73亿,58.80%,False,False,6.19亿,30.14%,1.0600,4.47,1.85,0.97,False,44.16%,False,28.82%,False,False,1.08,1.02,0.02,6.74,87.03%
000001,平安银行,1994-06-30,2.08亿,51.24%,False,False,4.84亿,81.80%,False,5.62,1.85,1.86,False,42.91%,13.08%,11.68%,14.69,14.69,1.14,1.14,0.10,7.24,87.86%
000001,平安银行,1994-12-31,3.56亿,30.38%,False,False,13.90亿,124.66%,0.8600,3.84,1.28,0.87,False,25.63%,False,24.92%,15.41,15.41,1.13,1.09,0.05,8.35,89.28%
000001,平安银行,1995-06-30,2.17亿,4.13%,False,False,8.42亿,73.89%,False,4.32,1.28,1.36,False,25.70%,False,12.30%,24.50,24.50,1.15,1.11,0.07,8.35,89.29%
000001,平安银行,1995-12-31,4.35亿,22.11%,False,False,21.05亿,51.43%,False,3.78,0.71,0.20,False,20.67%,False,22.25%,15.45,15.45,1.22,1.19,0.06,9.39,90.35%
000001,平安银行,1996-06-30,3.64亿,68.23%,False,False,11.45亿,35.90%,False,2.24,0.28,0.50,False,31.81%,False,15.70%,24.13,24.13,1.18,1.15,0.07,9.47,90.43%
000001,平安银行,1996-12-31,7.87亿,80.98%,False,False,26.10亿,23.99%,False,2.45,0.28,0.59,False,30.17%,False,31.07%,21.55,21.55,1.27,1.24,0.08,10.84,91.54%
000001,平安银行,1997-06-30,4.44亿,21.83%,False,False,13.14亿,14.77%,False,2.88,0.28,1.02,False,33.77%,False,14.90%,25.30,25.30,1.20,1.17,0.05,9.25,90.23%
000001,平安银行,1997-12-31,8.62亿,9.50%,False,False,27.95亿,7.09%,0.5560,2.19,0.19,0.62,False,30.85%,29.08%,25.39%,26.30,26.30,1.19,1.17,0.06,8.36,89.31%
000001,平安银行,1998-06-30,3.78亿,-14.81%,False,False,12.94亿,-1.49%,False,2.43,0.19,0.86,1.02,29.20%,False,10.02%,36.23,36.23,1.06,1.03,0.07,8.24,89.17%
000001,平安银行,1998-12-31,7.14亿,-17.21%,False,False,28.04亿,0.30%,False,2.37,0.19,0.64,1.48,27.26%,False,20.79%,37.69,37.69,1.06,1.04,0.06,9.72,90.67%
000001,平安银行,1999-06-30,2.41亿,-36.27%,False,False,11.35亿,-12.34%,False,2.52,0.19,0.79,0.27,21.23%,False,6.15%,67.19,67.19,0.94,0.92,0.08,8.88,89.88%
000001,平安银行,1999-12-31,2.24亿,-68.69%,5.55亿,False,22.03亿,-16.20%,False,1.87,0.19,0.11,3.01,23.63%,False,19.13%,False,False,0.93,0.91,0.06,14.81,93.68%
000001,平安银行,2000-06-30,1.40亿,-41.97%,1.78亿,False,10.41亿,-16.01%,False,1.98,0.19,0.22,0.11,18.67%,False,5.78%,False,False,0.89,0.88,0.04,15.15,93.81%
000001,平安银行,2000-12-31,4.63亿,107.11%,5.00亿,-10.00%,27.89亿,26.62%,0.3200,2.44,1.44,False,0.82,18.16%,30.65%,10.68%,False,False,1.00,1.00,0.02,13.19,92.95%
000001,平安银行,2001-03-31,1.39亿,False,False,False,7.25亿,False,False,False,False,False,False,19.15%,False,False,False,False,False,False,False,False,False
000001,平安银行,2001-06-30,2.23亿,59.65%,2.26亿,27.19%,15.70亿,70.01%,0.1150,2.55,1.44,0.11,0.63,12.62%,4.60%,4.50%,2.27,2.27,1.08,1.08,0.02,16.17,94.18%
000001,平安银行,2001-09-30,3.65亿,False,False,False,25.80亿,False,False,False,False,False,False,14.15%,False,False,False,False,False,False,False,False,False
000001,平安银行,2001-12-31,4.02亿,-13.09%,4.05亿,-18.92%,38.86亿,55.21%,0.2100,1.86,0.81,0.03,7.52,9.29%,10.82%,11.09%,0.93,0.93,1.02,1.02,0.01,32.11,96.98%
000001,平安银行,2002-03-31,1.84亿,32.50%,False,False,10.95亿,51.10%,False,1.96,0.81,0.12,False,16.79%,False,4.83%,4.31,4.31,0.95,0.95,0.02,28.04,96.56%
000001,平安银行,2002-06-30,3.14亿,40.74%,3.20亿,41.26%,24.13亿,53.66%,0.1600,2.03,0.81,0.19,-5.33,13.02%,7.71%,7.97%,1.75,1.75,0.90,0.90,0.01,33.17,97.07%
000001,平安银行,2002-09-30,3.66亿,0.37%,4.19亿,False,38.89亿,52.80%,False,2.09,0.81,0.25,False,10.64%,False,10.34%,False,False,0.99,0.99,0.02,38.43,97.46%
000001,平安银行,2002-12-31,3.13亿,-22.27%,4.45亿,9.82%,54.00亿,42.01%,0.2200,1.94,0.81,0.02,4.39,7.83%,11.24%,11.47%,False,False,0.93,0.93,0.02,43.10,97.73%
000001,平安银行,2003-03-31,1.53亿,-16.66%,False,False,13.53亿,23.46%,False,2.02,0.81,0.10,-4.58,11.34%,False,3.91%,False,False,0.84,0.84,0.01,40.43,97.59%
000001,平安银行,2003-06-30,2.70亿,-13.94%,2.70亿,-15.45%,28.22亿,16.97%,0.1400,2.23,0.81,0.31,-1.99,9.58%,6.44%,6.24%,2.88,2.88,0.94,0.94,0.02,39.52,97.53%
000001,平安银行,2003-09-30,3.15亿,-14.05%,3.20亿,-23.69%,41.41亿,6.46%,False,2.05,0.81,0.13,-3.78,7.61%,False,7.91%,False,False,0.92,0.92,0.02,47.57,97.94%
000001,平安银行,2003-12-31,4.25亿,35.92%,3.19亿,-28.22%,59.93亿,10.99%,0.2200,2.04,0.81,0.09,-0.86,7.09%,9.66%,7.98%,False,False,0.91,0.91,0.0087,47.64,97.94%
000001,平安银行,2004-03-31,1.58亿,2.76%,2.15亿,False,19.09亿,41.47%,False,2.15,0.81,0.20,1.59,11.20%,False,5.13%,False,False,0.78,0.78,0.04,49.85,98.03%
000001,平安银行,2004-06-30,2.17亿,-19.72%,2.56亿,-5.33%,40.83亿,44.66%,0.1500,2.18,0.81,0.23,-1.48,7.00%,6.96%,6.72%,2.56,2.56,0.76,0.76,0.03,46.80,97.91%
000001,平安银行,2004-09-30,3.38亿,7.43%,4.04亿,26.55%,60.86亿,46.98%,False,2.25,0.81,0.30,-2.12,6.69%,False,9.31%,False,False,0.74,0.74,0.03,44.48,97.80%
000001,平安银行,2004-12-31,2.95亿,-30.70%,2.77亿,-13.19%,83.46亿,38.88%,0.1500,2.41,0.81,0.33,3.62,3.48%,6.38%,6.19%,False,False,0.75,0.75,0.07,42.61,97.71%
000001,平安银行,2005-03-31,1.54亿,-2.17%,1.53亿,-28.62%,19.76亿,3.50%,False,2.49,0.81,0.41,-0.98,7.80%,False,3.19%,False,False,0.74,0.74,0.05,40.58,97.60%
000001,平安银行,2005-06-30,1.68亿,-22.65%,1.46亿,-42.86%,26.41亿,2.85%,0.0800,2.51,0.81,0.43,-0.70,3.76%,3.28%,3.23%,False,False,0.75,0.75,0.04,42.03,97.68%
000001,平安银行,2005-09-30,3.00亿,-11.36%,2.99亿,-26.15%,40.39亿,4.34%,False,2.58,0.81,0.51,-2.04,5.77%,False,7.31%,False,False,0.76,0.76,0.04,42.97,97.73%
000001,平安银行,2005-12-31,3.11亿,5.58%,3.35亿,20.72%,54.51亿,2.04%,0.1600,2.59,0.81,0.39,-2.20,4.13%,7.16%,6.97%,9.70,9.70,0.78,0.78,0.04,44.45,97.80%
000001,平安银行,2006-03-31,2.33亿,51.29%,2.21亿,44.31%,15.97亿,-19.19%,0.1200,2.71,0.81,0.51,7.02,14.60%,False,4.19%,13.83,13.83,0.77,0.77,0.10,44.51,97.80%
000001,平安银行,2006-06-30,5.18亿,208.47%,4.17亿,185.11%,34.53亿,18.06%,0.2500,2.87,0.85,0.64,1.40,14.87%,8.77%,8.29%,False,False,False,False,False,42.42,97.70%
000001,平安银行,2006-09-30,9.72亿,224.21%,8.22亿,175.27%,55.85亿,25.71%,0.4700,3.11,0.87,0.86,3.21,17.54%,21.40%,14.71%,False,False,False,False,False,39.67,97.54%
000001,平安银行,2006-12-31,14.12亿,353.99%,12.27亿,266.58%,78.18亿,30.91%,0.6800,3.33,0.85,0.38,3.81,18.26%,22.83%,20.12%,False,False,False,False,False,39.25,97.52%
000001,平安银行,2007-03-31,5.35亿,129.47%,5.32亿,140.61%,23.53亿,47.31%,0.2600,3.65,0.83,0.72,1.91,22.75%,False,7.53%,False,False,False,False,False,39.48,97.53%
000001,平安银行,2007-06-30,11.24亿,117.05%,11.17亿,167.90%,48.91亿,41.63%,0.5400,3.69,0.79,0.40,6.31,22.98%,16.00%,15.00%,False,False,False,False,False,39.79,97.55%
000001,平安银行,2007-09-30,18.74亿,92.69%,18.67亿,127.11%,77.67亿,39.08%,0.9000,4.01,0.74,0.76,9.86,24.12%,False,22.40%,False,False,False,False,False,39.72,97.54%
000001,平安银行,2007-12-31,26.50亿,87.68%,26.08亿,112.52%,108.08亿,38.24%,0.9700,5.67,2.27,0.90,7.44,24.52%,33.41%,20.37%,False,False,False,False,False,26.11,96.31%
000001,平安银行,2008-03-31,10.04亿,87.67%,10.02亿,88.20%,35.53亿,51.03%,0.3400,6.12,2.29,1.34,1.67,28.26%,6.69%,7.15%,False,False,False,False,False,28.16,96.57%
000001,平安银行,2008-06-30,21.44亿,90.74%,21.56亿,93.04%,71.15亿,45.48%,0.7100,7.09,2.89,1.42,3.89,30.13%,15.23%,12.65%,False,False,False,False,False,25.08,96.17%
000001,平安银行,2008-09-30,33.17亿,77.04%,33.58亿,79.83%,107.41亿,38.29%,1.0900,7.69,3.00,1.91,16.55,30.88%,22.61%,17.98%,False,False,False,False,False,23.03,95.84%
000001,平安银行,2008-12-31,6.14亿,-76.83%,6.24亿,-76.07%,145.13亿,34.29%,0.2000,5.28,2.57,0.31,7.84,4.23%,4.32%,3.74%,False,False,False,False,False,27.93,96.54%
000001,平安银行,2009-03-31,11.22亿,11.74%,11.20亿,11.80%,37.61亿,5.84%,0.3600,5.50,2.42,0.67,0.87,29.84%,18.05%,6.57%,False,False,False,False,False,29.57,96.73%
000001,平安银行,2009-06-30,23.11亿,7.82%,23.06亿,6.95%,74.91亿,5.28%,0.7400,5.79,2.34,1.05,1.24,30.86%,13.17%,12.85%,False,False,False,False,False,29.09,96.68%
000001,平安银行,2009-09-30,36.37亿,9.66%,36.22亿,7.88%,111.14亿,3.47%,1.1700,6.15,2.26,1.48,-0.08,32.73%,19.96%,19.06%,False,False,False,False,False,28.04,96.56%
000001,平安银行,2009-12-31,50.31亿,719.29%,49.40亿,691.67%,151.14亿,4.14%,1.6200,6.59,2.26,1.41,10.37,33.28%,26.59%,24.58%,False,False,False,False,False,27.72,96.52%
000001,平安银行,2010-03-31,15.78亿,40.64%,15.77亿,40.75%,40.84亿,8.61%,0.5100,7.12,2.28,1.92,2.77,38.64%,False,7.13%,False,False,False,False,False,27.04,96.43%
000001,平安银行,2010-06-30,30.33亿,31.23%,29.77亿,29.06%,84.96亿,13.42%,0.9800,8.73,4.37,2.39,-0.98,35.70%,13.80%,9.97%,False,False,False,False,False,19.53,95.13%
000001,平安银行,2010-09-30,47.18亿,29.71%,46.56亿,28.54%,131.37亿,18.41%,1.4600,9.22,3.90,2.62,3.04,35.97%,False,14.73%,False,False,False,False,False,20.00,95.24%
000001,平安银行,2010-12-31,62.47亿,24.17%,61.44亿,24.38%,179.72亿,19.24%,1.9000,9.62,3.84,2.51,6.24,34.87%,23.22%,18.75%,False,False,False,False,False,20.71,95.39%
000001,平安银行,2011-03-31,24.02亿,52.22%,23.95亿,51.91%,58.15亿,42.38%,0.6900,10.32,3.85,3.20,6.13,41.31%,6.92%,6.68%,False,False,False,False,False,21.46,95.55%
000001,平安银行,2011-06-30,47.31亿,55.98%,47.18亿,58.51%,121.37亿,42.90%,1.3600,10.95,3.82,3.87,9.06,38.97%,13.19%,12.40%,False,False,False,False,False,21.33,95.52%
000001,平安银行,2011-09-30,76.87亿,62.93%,76.04亿,63.32%,207.01亿,57.58%,2.0100,13.61,7.91,3.16,3.49,37.41%,17.64%,11.03%,False,False,False,False,False,16.29,94.06%
000001,平安银行,2011-12-31,102.79亿,64.55%,101.79亿,65.69%,296.43亿,64.94%,2.4700,14.31,8.11,3.10,-2.82,35.05%,20.32%,14.02%,False,False,False,False,False,16.13,94.01%
000001,平安银行,2012-03-31,34.29亿,42.74%,34.20亿,42.80%,97.24亿,67.22%,0.6700,14.99,8.12,3.77,15.00,35.95%,4.57%,4.46%,False,False,False,False,False,16.78,94.23%
000001,平安银行,2012-06-30,67.61亿,42.90%,67.29亿,42.63%,196.26亿,61.70%,0.8200,15.58,8.06,3.67,28.11,35.00%,8.82%,8.47%,False,False,False,False,False,17.67,94.65%
000001,平安银行,2012-09-30,102.37亿,33.17%,101.87亿,33.98%,295.31亿,42.66%,1.2500,15.95,7.85,4.24,16.16,35.03%,13.05%,12.53%,False,False,False,False,False,17.08,94.47%
000001,平安银行,2012-12-31,134.03亿,30.40%,133.85亿,31.49%,397.49亿,34.09%,1.6400,16.55,7.83,4.50,36.27,33.99%,16.78%,15.81%,False,False,False,False,False,17.95,94.72%
000001,平安银行,2013-03-31,35.89亿,4.67%,35.88亿,4.91%,108.02亿,11.09%,0.4400,17.33,7.91,5.20,2.76,33.23%,4.14%,4.04%,False,False,False,False,False,19.41,95.10%
000001,平安银行,2013-06-30,75.31亿,11.39%,75.22亿,11.78%,234.26亿,19.36%,0.7700,11.17,4.91,3.25,3.51,32.15%,8.52%,8.23%,False,False,False,False,False,18.96,94.99%
000001,平安银行,2013-09-30,116.96亿,14.25%,116.37亿,14.23%,373.45亿,26.46%,1.1900,11.58,4.81,3.76,12.30,31.32%,12.96%,12.32%,False,False,False,False,False,18.55,94.89%
000001,平安银行,2013-12-31,152.31亿,13.64%,151.66亿,13.30%,521.89亿,31.30%,1.5500,11.77,6.31,3.66,9.63,29.18%,16.57%,13.59%,False,False,False,False,False,15.88,94.08%
000001,平安银行,2014-03-31,50.54亿,40.82%,50.65亿,41.16%,161.00亿,49.05%,0.3700,12.32,5.45,3.68,6.31,31.39%,4.41%,4.31%,False,False,False,False,False,16.88,94.41%
000001,平安银行,2014-06-30,100.72亿,33.74%,100.85亿,34.07%,347.33亿,48.27%,0.7300,10.59,4.39,3.37,4.68,29.00%,8.62%,8.33%,False,False,False,False,False,16.67,94.34%
000001,平安银行,2014-09-30,156.94亿,34.18%,157.11亿,35.01%,546.51亿,46.34%,1.1400,11.09,4.58,3.86,-0.45,28.72%,13.16%,12.38%,False,False,False,False,False,15.92,94.09%
000001,平安银行,2014-12-31,198.02亿,30.01%,198.41亿,30.83%,734.07亿,40.66%,1.4400,11.46,4.58,3.82,2.22,26.98%,16.35%,15.12%,False,False,False,False,False,15.70,94.01%
000001,平安银行,2015-03-31,56.29亿,11.38%,56.37亿,11.29%,206.71亿,28.39%,0.4100,9.97,4.58,4.31,0.84,27.23%,4.21%,4.12%,False,False,False,False,False,15.86,94.07%
000001,平安银行,2015-06-30,115.85亿,15.02%,115.91亿,14.93%,465.75亿,34.09%,0.7000,10.54,4.15,3.72,12.76,24.87%,8.41%,7.68%,False,False,False,False,False,16.04,94.13%
000001,平安银行,2015-09-30,177.40亿,13.04%,177.54亿,13.00%,711.52亿,30.19%,1.0600,10.98,4.15,4.15,6.43,24.93%,12.39%,11.29%,False,False,False,False,False,15.54,93.95%
000001,平安银行,2015-12-31,218.65亿,10.42%,219.02亿,10.39%,961.63亿,31.00%,1.3000,11.29,4.15,3.70,-0.13,22.74%,14.94%,13.54%,False,False,False,False,False,14.52,93.56%
000001,平安银行,2016-03-31,60.86亿,8.12%,60.75亿,7.77%,275.32亿,33.19%,0.3500,11.71,4.15,4.12,4.14,22.11%,3.70%,3.24%,False,False,False,False,False,13.29,93.00%
000001,平安银行,2016-06-30,122.92亿,6.10%,122.94亿,6.07%,547.69亿,17.59%,0.7200,10.00,3.29,3.67,-1.93,22.44%,7.35%,6.41%,False,False,False,False,False,13.61,93.16%
000001,平安银行,2016-09-30,187.19亿,5.52%,187.07亿,5.37%,819.68亿,15.20%,1.0900,10.38,3.29,4.05,-8.91,22.84%,11.02%,9.44%,False,False,False,False,False,13.08,92.90%
000001,平安银行,2016-12-31,225.99亿,3.36%,226.06亿,3.21%,1077.15亿,12.01%,1.3200,10.61,3.29,3.74,0.64,20.98%,13.18%,11.18%,False,False,False,False,False,13.61,93.15%
000001,平安银行,2017-03-31,62.14亿,2.10%,62.12亿,2.26%,277.26亿,0.65%,0.3100,10.94,3.29,4.05,-6.70,22.42%,2.89%,2.99%,False,False,False,False,False,13.47,93.09%
000001,平安银行,2017-06-30,125.54亿,2.13%,125.12亿,1.77%,540.69亿,-1.27%,0.6800,11.15,3.29,4.26,-7.47,23.22%,6.21%,6.10%,False,False,False,False,False,13.62,93.16%
000001,平安银行,2017-09-30,191.53亿,2.32%,191.30亿,2.26%,798.32亿,-2.60%,1.0600,11.54,3.29,4.64,-9.20,23.99%,9.60%,8.78%,False,False,False,False,False,13.38,93.05%
000001,平安银行,2017-12-31,231.89亿,2.61%,231.62亿,2.46%,1057.86亿,-1.79%,1.3000,11.77,3.29,4.64,-6.92,21.92%,11.62%,11.04%,False,False,False,False,False,13.63,93.16%
000001,平安银行,2018-03-31,65.95亿,6.13%,65.55亿,5.52%,280.26亿,1.08%,0.3300,11.85,3.29,4.69,2.41,23.53%,2.79%,2.95%,False,False,False,False,False,13.95,93.31%
000001,平安银行,2018-06-30,133.72亿,6.52%,133.26亿,6.51%,572.41亿,5.87%,0.7300,12.13,3.29,4.94,0.43,23.36%,6.13%,6.00%,False,False,False,False,False,13.76,93.23%
000001,平安银行,2018-09-30,204.56亿,6.80%,203.47亿,6.36%,866.64亿,8.56%,1.1400,12.54,3.29,5.36,-0.66,23.60%,9.48%,8.70%,False,False,False,False,False,13.25,92.98%
000001,平安银行,2018-12-31,248.18亿,7.02%,247.00亿,6.64%,1167.16亿,10.33%,1.3900,12.82,3.29,5.53,-3.34,21.26%,11.49%,10.88%,False,False,False,False,False,13.24,92.98%
000001,平安银行,2019-03-31,74.46亿,12.90%,74.22亿,13.23%,324.76亿,15.88%,0.3800,13.45,3.29,5.92,3.10,22.93%,2.91%,2.97%,False,False,False,False,False,13.07,92.89%
000001,平安银行,2019-06-30,154.03亿,15.19%,153.16亿,14.93%,678.29亿,18.50%,0.8500,13.78,3.29,6.24,1.54,22.71%,6.32%,6.14%,False,False,False,False,False,12.99,92.85%
000001,平安银行,2019-09-30,236.21亿,15.47%,235.27亿,15.63%,1029.58亿,18.80%,1.3200,13.82,4.16,5.94,4.35,22.94%,9.71%,8.20%,False,False,False,False,False,11.87,92.23%
000001,平安银行,2019-12-31,281.95亿,13.61%,280.86亿,13.71%,1379.58亿,18.20%,1.5400,14.07,4.16,5.84,-2.06,20.44%,11.30%,10.01%,False,False,False,False,False,11.59,92.05%
000001,平安银行,2020-03-31,85.48亿,14.80%,85.06亿,14.61%,379.26亿,16.78%,0.4000,14.55,4.16,6.24,0.93,22.54%,2.77%,2.43%,False,False,False,False,False,10.73,91.47%
000001,平安银行,2020-06-30,136.78亿,-11.20%,135.86亿,-11.30%,783.28亿,15.48%,0.6600,14.50,4.16,6.28,-1.32,17.46%,4.59%,4.55%,False,False,False,False,False,10.89,91.59%
000001,平安银行,2020-09-30,223.98亿,-5.18%,223.16亿,-5.15%,1165.64亿,13.22%,1.1100,14.88,4.16,6.73,1.58,19.22%,7.63%,6.24%,False,False,False,False,False,11.12,91.75%
000001,平安银行,2020-12-31,289.28亿,2.60%,288.40亿,2.68%,1535.42亿,11.30%,1.4000,15.16,4.16,6.76,-0.83,18.84%,9.58%,9.26%,False,False,False,False,False,11.27,91.85%
000001,平安银行,2021-03-31,101.32亿,18.53%,101.11亿,18.87%,417.88亿,10.18%,0.4200,15.60,4.16,7.18,-0.60,24.25%,2.72%,2.72%,False,False,False,False,False,11.27,91.85%
000001,平安银行,2021-06-30,175.83亿,28.55%,175.11亿,28.89%,846.80亿,8.11%,0.8000,15.83,4.16,7.38,-5.98,20.76%,5.17%,4.66%,False,False,False,False,False,11.52,92.01%
000001,平安银行,2021-09-30,291.35亿,30.08%,289.92亿,29.92%,1271.90亿,9.12%,1.4000,16.43,4.16,7.94,-6.48,22.91%,8.86%,7.49%,False,False,False,False,False,11.48,91.99%
000001,平安银行,2021-12-31,363.36亿,25.61%,362.30亿,25.62%,1693.83亿,10.32%,1.7300,16.77,4.16,7.96,-9.93,21.45%,10.85%,10.29%,False,False,False,False,False,11.45,91.96%
000001,平安银行,2022-03-31,128.50亿,26.83%,128.73亿,27.32%,462.07亿,10.57%,0.5600,17.33,4.16,8.49,7.58,27.81%,3.27%,3.16%,False,False,False,False,False,11.60,92.06%
000001,平安银行,2022-06-30,220.88亿,25.62%,220.42亿,25.88%,920.22亿,8.67%,1.0300,17.63,4.16,8.73,7.75,24.00%,5.97%,5.36%,False,False,False,False,False,11.40,91.93%
000001,平安银行,2022-09-30,366.59亿,25.82%,365.97亿,26.23%,1382.65亿,8.71%,1.7800,18.32,4.16,9.46,4.77,26.51%,10.15%,8.62%,False,False,False,False,False,11.21,91.81%
000001,平安银行,2022-12-31,455.16亿,25.26%,454.07亿,25.33%,1798.95亿,6.21%,2.2000,18.80,4.16,9.60,6.93,25.30%,12.36%,10.47%,False,False,False,False,False,11.24,91.83%
000001,平安银行,2023-03-31,146.02亿,13.63%,144.69亿,12.40%,450.98亿,-2.40%,0.6500,19.42,4.16,10.25,5.62,32.38%,3.39%,3.27%,False,False,False,False,False,11.21,91.81%
000001,平安银行,2023-06-30,253.87亿,14.94%,252.16亿,14.40%,886.10亿,-3.71%,1.2000,19.69,4.16,10.52,2.28,28.65%,6.22%,5.62%,False,False,False,False,False,11.17,91.78%
000001,平安银行,2023-09-30,396.35亿,8.12%,395.68亿,8.12%,1276.34亿,-7.69%,1.9400,20.40,4.16,11.25,5.97,31.05%,9.88%,8.51%,False,False,False,False,False,10.84,91.56%
000001,平安银行,2023-12-31,464.55亿,2.06%,464.31亿,2.26%,1646.99亿,-8.45%,2.2500,20.74,4.16,11.40,4.76,28.21%,11.38%,9.84%,False,False,False,False,False,10.83,91.55%
000001,平安银行,2024-03-31,149.32亿,2.26%,149.06亿,3.02%,387.70亿,-14.03%,0.6600,21.42,4.16,12.06,-1.10,38.51%,3.15%,3.08%,False,False,False,False,False,10.80,91.52%
000001,平安银行,2024-06-30,258.79亿,1.94%,258.80亿,2.63%,771.32亿,-12.95%,1.2300,21.23,4.16,11.90,5.86,33.55%,5.79%,5.37%,False,False,False,False,False,10.94,91.63%
000001,平安银行,2024-09-30,397.29亿,0.24%,397.48亿,0.45%,1115.82亿,-12.58%,1.9400,21.67,4.16,12.36,7.07,35.61%,9.10%,8.10%,False,False,False,False,False,10.72,91.46%
000001,平安银行,2024-12-31,445.08亿,-4.19%,448.38亿,-3.43%,1466.95亿,-10.93%,2.1500,21.89,4.16,12.55,3.26,30.34%,10.08%,8.99%,False,False,False,False,False,10.66,91.42%
000001,平安银行,2025-03-31,140.96亿,-5.60%,140.43亿,-5.79%,337.09亿,-13.05%,0.6200,22.48,4.16,13.17,8.40,41.82%,2.80%,2.79%,False,False,False,False,False,10.42,91.24%
000001,平安银行,2025-06-30,248.70亿,-3.90%,249.30亿,-3.67%,693.85亿,-10.04%,1.1800,22.68,4.16,13.36,9.00,35.84%,5.25%,4.88%,False,False,False,False,False,10.52,91.32%
000001,平安银行,2025-09-30,383.39亿,-3.50%,382.69亿,-3.72%,1006.68亿,-9.78%,1.8700,23.08,4.16,13.81,3.70,38.08%,8.28%,7.40%,False,False,False,False,False,10.13,91.02%
000001,平安银行,2025-12-31,426.33亿,-4.21%,426.24亿,-4.94%,1314.42亿,-10.40%,2.0700,23.25,4.16,13.95,16.28,32.43%,9.15%,7.73%,False,False,False,False,False,9.75,90.70%
000001,平安银行,2026-03-31,145.23亿,3.03%,144.88亿,3.17%,352.77亿,4.65%,0.6700,23.91,4.15,14.62,1.95,41.17%,2.83%,2.67%,False,False,False,False,False,10.09,90.98%
001227,兰州银行,2000-12-31,False,False,False,False,False,False,False,False,0.0013,-0.05,False,False,False,False,,,0.82,0.82,0.14,36.38,97.32%
001227,兰州银行,2008-12-31,1.08亿,False,False,False,20.89亿,False,False,False,0.0056,0.08,False,5.16%,False,False,,,1.17,1.15,0.12,19.69,95.17%
001227,兰州银行,2009-12-31,1.64亿,51.93%,False,False,7.81亿,-62.63%,False,False,0.07,0.12,False,20.97%,False,False,,,False,False,False,16.61,94.32%
001227,兰州银行,2010-12-31,3.34亿,104.23%,False,False,14.77亿,89.20%,False,False,0.21,0.13,False,22.64%,False,False,,,False,False,False,15.57,93.95%
001227,兰州银行,2011-06-30,4.55亿,False,False,False,9.31亿,False,False,False,0.21,0.34,False,49.57%,False,False,,,False,False,False,14.98,93.70%
001227,兰州银行,2011-12-31,6.50亿,94.36%,False,False,20.13亿,38.51%,False,False,0.21,0.35,False,32.39%,False,False,,,False,False,False,16.94,94.38%
001227,兰州银行,2012-06-30,8.95亿,96.88%,False,False,18.63亿,100.14%,False,False,0.21,0.53,False,48.22%,False,False,,,False,False,False,30.51,96.77%
001227,兰州银行,2012-12-31,12.85亿,97.65%,False,False,32.43亿,42.98%,0.5000,False,0.21,0.19,False,31.25%,False,False,,,False,False,False,20.31,95.31%
001227,兰州银行,2013-12-31,11.18亿,-13.00%,11.11亿,False,33.00亿,1.78%,0.3500,2.26,0.58,0.21,1.47,33.87%,22.44%,13.64%,,,False,False,False,14.33,93.48%
001227,兰州银行,2014-12-31,14.89亿,33.17%,15.06亿,35.51%,48.05亿,45.58%,0.3700,2.60,0.58,0.33,1.96,30.98%,17.01%,15.81%,,,False,False,False,15.48,93.93%
001227,兰州银行,2015-12-31,17.49亿,17.48%,16.17亿,7.39%,54.17亿,12.75%,0.4300,2.78,0.81,0.28,5.40,32.28%,17.06%,12.26%,,,False,False,False,13.42,93.06%
001227,兰州银行,2016-06-30,10.57亿,False,False,False,28.42亿,False,False,False,0.81,0.30,False,37.19%,False,False,,,False,False,False,13.24,92.98%
001227,兰州银行,2016-09-30,16.86亿,False,False,False,42.83亿,False,False,False,0.81,0.61,False,39.37%,False,False,,,False,False,False,14.55,93.57%
001227,兰州银行,2016-12-31,21.25亿,21.51%,21.32亿,31.88%,60.81亿,12.25%,0.4100,3.17,0.81,0.52,5.43,34.96%,13.93%,13.07%,,,False,False,False,14.82,93.61%
001227,兰州银行,2017-03-31,6.38亿,False,False,False,15.69亿,False,False,False,0.81,0.64,False,40.63%,False,False,,,False,False,False,14.30,93.47%
001227,兰州银行,2017-06-30,12.35亿,16.83%,False,False,32.65亿,14.88%,0.2400,False,0.81,0.76,False,38.09%,False,False,,,False,False,False,14.04,93.28%
